article_id,instrument,evaluation_timestamp,split,engine,engine_version,original_label,canonical_direction,signal_score,signal_confidence,signal_mode,data_quality,signal_run_id,1D_return,1D_realized_direction,1D_correct,1D_status,component_summary
43,US:AAPL,2023-12-15,DEVELOPMENT,v1,1.0,bullish,BULLISH,0.5871247895409082,0.8258581317989275,News-only signal,UNASSESSED,51,-0.008503355126233125,BEARISH,False,VALID,
43,US:AAPL,2023-12-15,DEVELOPMENT,v2,2.0,bullish,BULLISH,0.31294870474765335,0.6487263975148572,NEWS_PLUS_MARKET,UNASSESSED,52,-0.008503355126233125,BEARISH,False,VALID,"{""components"": [{""available"": true, ""contribution"": 0.43211143822062714, ""metadata"": {""agreement"": 0.7856571604011402, ""total_weight"": 3.615278891461613, ""weighted_items"": 10}, ""name"": ""news"", ""normalized_value"": 0.7856571604011402, ""raw_value"": 0.7856571604011402, ""reason"": ""Recent, relevant news was aggregated by sentiment, confidence, impact, relevance, and recency."", ""reliability"": 0.3227824319692763, ""weight"": 0.55}, {""available"": true, ""contribution"": 0.08326159712306348, ""metadata"": {""agreement"": 1.0, ""horizons"": [{""horizon_bars"": 1.0, ""normalized"": 0.015153959526903557, ""return"": 0.0007576979763451779, ""weight"": 0.5}, {""horizon_bars"": 4.0, ""normalized"": 0.24526021298371573, ""return"": 0.012263010649185786, ""weight"": 0.3}, {""horizon_bars"": 16.0, ""normalized"": 0.7836761691795031, ""return"": 0.03918380845897516, ""weight"": 0.2}]}, ""name"": ""price_momentum"", ""normalized_value"": 0.23789027749446712, ""raw_value"": 0.0007576979763451779, ""reason"": ""Recent close-to-close returns were combined across available short horizons."", ""reliability"": 1.0, ""weight"": 0.35}, {""available"": true, ""contribution"": 0.021110458509429386, ""metadata"": {""base_direction"": 0.5117737189478037, ""baseline_volume"": 46991400.0, ""recent_volume"": 66831600.0, ""relative_volume"": 1.4222091701885877}, ""name"": ""volume_confirmation"", ""normalized_value"": 0.21110458509429386, ""raw_value"": 1.4222091701885877, ""reason"": ""Volume confirms or weakens the existing directional evidence; it does not create direction by itself."", ""reliability"": 0.7111045850942939, ""weight"": 0.1}, {""available"": false, ""contribution"": 0.0, ""metadata"": {}, ""name"": ""liquidity"", ""normalized_value"": 0.0, ""raw_value"": null, ""reason"": ""No quote was available for liquidity/spread assessment."", ""reliability"": 0.5, ""weight"": 0.0}, {""available"": false, ""contribution"": 0.0, ""metadata"": {""freshness"": ""UNKNOWN""}, ""name"": ""freshness"", ""normalized_value"": 0.0, ""raw_value"": null, ""reason"": ""Freshness is UNKNOWN; it affects trust, not direction."", ""reliability"": 0.6, ""weight"": 0.0}, {""available"": false, ""contribution"": 0.0, ""metadata"": {}, ""name"": ""data_quality"", ""normalized_value"": 0.0, ""raw_value"": null, ""reason"": ""No explicit data-quality assessment was supplied."", ""reliability"": 0.65, ""weight"": 0.0}], ""confidence_label"": ""medium"", ""data_quality"": {""bars"": null, ""news"": null, ""quote"": null}, ""missing_inputs"": [], ""top_opposing_factors"": [], ""top_supporting_factors"": [""Recent, relevant news was aggregated by sentiment, confidence, impact, relevance, and recency."", ""Recent close-to-close returns were combined across available short horizons.""], ""warnings"": [""No quote was available for liquidity/spread assessment.""]}"
44,US:AAPL,2023-12-15,DEVELOPMENT,v1,1.0,bullish,BULLISH,0.5871247895409082,0.8258581317989275,News-only signal,UNASSESSED,53,-0.008503355126233125,BEARISH,False,VALID,
44,US:AAPL,2023-12-15,DEVELOPMENT,v2,2.0,bullish,BULLISH,0.31294870474765335,0.6487263975148572,NEWS_PLUS_MARKET,UNASSESSED,54,-0.008503355126233125,BEARISH,False,VALID,"{""components"": [{""available"": true, ""contribution"": 0.43211143822062714, ""metadata"": {""agreement"": 0.7856571604011402, ""total_weight"": 3.615278891461613, ""weighted_items"": 10}, ""name"": ""news"", ""normalized_value"": 0.7856571604011402, ""raw_value"": 0.7856571604011402, ""reason"": ""Recent, relevant news was aggregated by sentiment, confidence, impact, relevance, and recency."", ""reliability"": 0.3227824319692763, ""weight"": 0.55}, {""available"": true, ""contribution"": 0.08326159712306348, ""metadata"": {""agreement"": 1.0, ""horizons"": [{""horizon_bars"": 1.0, ""normalized"": 0.015153959526903557, ""return"": 0.0007576979763451779, ""weight"": 0.5}, {""horizon_bars"": 4.0, ""normalized"": 0.24526021298371573, ""return"": 0.012263010649185786, ""weight"": 0.3}, {""horizon_bars"": 16.0, ""normalized"": 0.7836761691795031, ""return"": 0.03918380845897516, ""weight"": 0.2}]}, ""name"": ""price_momentum"", ""normalized_value"": 0.23789027749446712, ""raw_value"": 0.0007576979763451779, ""reason"": ""Recent close-to-close returns were combined across available short horizons."", ""reliability"": 1.0, ""weight"": 0.35}, {""available"": true, ""contribution"": 0.021110458509429386, ""metadata"": {""base_direction"": 0.5117737189478037, ""baseline_volume"": 46991400.0, ""recent_volume"": 66831600.0, ""relative_volume"": 1.4222091701885877}, ""name"": ""volume_confirmation"", ""normalized_value"": 0.21110458509429386, ""raw_value"": 1.4222091701885877, ""reason"": ""Volume confirms or weakens the existing directional evidence; it does not create direction by itself."", ""reliability"": 0.7111045850942939, ""weight"": 0.1}, {""available"": false, ""contribution"": 0.0, ""metadata"": {}, ""name"": ""liquidity"", ""normalized_value"": 0.0, ""raw_value"": null, ""reason"": ""No quote was available for liquidity/spread assessment."", ""reliability"": 0.5, ""weight"": 0.0}, {""available"": false, ""contribution"": 0.0, ""metadata"": {""freshness"": ""UNKNOWN""}, ""name"": ""freshness"", ""normalized_value"": 0.0, ""raw_value"": null, ""reason"": ""Freshness is UNKNOWN; it affects trust, not direction."", ""reliability"": 0.6, ""weight"": 0.0}, {""available"": false, ""contribution"": 0.0, ""metadata"": {}, ""name"": ""data_quality"", ""normalized_value"": 0.0, ""raw_value"": null, ""reason"": ""No explicit data-quality assessment was supplied."", ""reliability"": 0.65, ""weight"": 0.0}], ""confidence_label"": ""medium"", ""data_quality"": {""bars"": null, ""news"": null, ""quote"": null}, ""missing_inputs"": [], ""top_opposing_factors"": [], ""top_supporting_factors"": [""Recent, relevant news was aggregated by sentiment, confidence, impact, relevance, and recency."", ""Recent close-to-close returns were combined across available short horizons.""], ""warnings"": [""No quote was available for liquidity/spread assessment.""]}"
45,US:AAPL,2023-12-15,DEVELOPMENT,v1,1.0,bullish,BULLISH,0.5871247895409082,0.8258581317989275,News-only signal,UNASSESSED,55,-0.008503355126233125,BEARISH,False,VALID,
45,US:AAPL,2023-12-15,DEVELOPMENT,v2,2.0,bullish,BULLISH,0.31294870474765335,0.6487263975148572,NEWS_PLUS_MARKET,UNASSESSED,56,-0.008503355126233125,BEARISH,False,VALID,"{""components"": [{""available"": true, ""contribution"": 0.43211143822062714, ""metadata"": {""agreement"": 0.7856571604011402, ""total_weight"": 3.615278891461613, ""weighted_items"": 10}, ""name"": ""news"", ""normalized_value"": 0.7856571604011402, ""raw_value"": 0.7856571604011402, ""reason"": ""Recent, relevant news was aggregated by sentiment, confidence, impact, relevance, and recency."", ""reliability"": 0.3227824319692763, ""weight"": 0.55}, {""available"": true, ""contribution"": 0.08326159712306348, ""metadata"": {""agreement"": 1.0, ""horizons"": [{""horizon_bars"": 1.0, ""normalized"": 0.015153959526903557, ""return"": 0.0007576979763451779, ""weight"": 0.5}, {""horizon_bars"": 4.0, ""normalized"": 0.24526021298371573, ""return"": 0.012263010649185786, ""weight"": 0.3}, {""horizon_bars"": 16.0, ""normalized"": 0.7836761691795031, ""return"": 0.03918380845897516, ""weight"": 0.2}]}, ""name"": ""price_momentum"", ""normalized_value"": 0.23789027749446712, ""raw_value"": 0.0007576979763451779, ""reason"": ""Recent close-to-close returns were combined across available short horizons."", ""reliability"": 1.0, ""weight"": 0.35}, {""available"": true, ""contribution"": 0.021110458509429386, ""metadata"": {""base_direction"": 0.5117737189478037, ""baseline_volume"": 46991400.0, ""recent_volume"": 66831600.0, ""relative_volume"": 1.4222091701885877}, ""name"": ""volume_confirmation"", ""normalized_value"": 0.21110458509429386, ""raw_value"": 1.4222091701885877, ""reason"": ""Volume confirms or weakens the existing directional evidence; it does not create direction by itself."", ""reliability"": 0.7111045850942939, ""weight"": 0.1}, {""available"": false, ""contribution"": 0.0, ""metadata"": {}, ""name"": ""liquidity"", ""normalized_value"": 0.0, ""raw_value"": null, ""reason"": ""No quote was available for liquidity/spread assessment."", ""reliability"": 0.5, ""weight"": 0.0}, {""available"": false, ""contribution"": 0.0, ""metadata"": {""freshness"": ""UNKNOWN""}, ""name"": ""freshness"", ""normalized_value"": 0.0, ""raw_value"": null, ""reason"": ""Freshness is UNKNOWN; it affects trust, not direction."", ""reliability"": 0.6, ""weight"": 0.0}, {""available"": false, ""contribution"": 0.0, ""metadata"": {}, ""name"": ""data_quality"", ""normalized_value"": 0.0, ""raw_value"": null, ""reason"": ""No explicit data-quality assessment was supplied."", ""reliability"": 0.65, ""weight"": 0.0}], ""confidence_label"": ""medium"", ""data_quality"": {""bars"": null, ""news"": null, ""quote"": null}, ""missing_inputs"": [], ""top_opposing_factors"": [], ""top_supporting_factors"": [""Recent, relevant news was aggregated by sentiment, confidence, impact, relevance, and recency."", ""Recent close-to-close returns were combined across available short horizons.""], ""warnings"": [""No quote was available for liquidity/spread assessment.""]}"
25,US:AAPL,2023-12-16,DEVELOPMENT,v1,1.0,bullish,BULLISH,0.21975250013601974,0.722155103094425,News-only signal,UNASSESSED,57,0.005360166700849378,BULLISH,True,VALID,
25,US:AAPL,2023-12-16,DEVELOPMENT,v2,2.0,neutral,NEUTRAL,0.1438763280657551,0.5938155430498542,NEWS_PLUS_MARKET,UNASSESSED,58,0.005360166700849378,BULLISH,False,VALID,"{""components"": [{""available"": true, ""contribution"": 0.11265214035147453, ""metadata"": {""agreement"": 0.2048220733663173, ""total_weight"": 8.856093051604233, ""weighted_items"": 29}, ""name"": ""news"", ""normalized_value"": 0.2048220733663173, ""raw_value"": 0.2048220733663173, ""reason"": ""Recent, relevant news was aggregated by sentiment, confidence, impact, relevance, and recency."", ""reliability"": 0.183965799868256, ""weight"": 0.55}, {""available"": true, ""contribution"": 0.08399299347553416, ""metadata"": {""agreement"": 0.8148878990529773, ""horizons"": [{""horizon_bars"": 1.0, ""normalized"": -0.054514490381016835, ""return"": -0.002725724519050842, ""weight"": 0.5}, {""horizon_bars"": 4.0, ""normalized"": 0.45449992906929754, ""return"": 0.022724996453464878, ""weight"": 0.3}, {""horizon_bars"": 16.0, ""normalized"": 0.6544362391419409, ""return"": 0.03272181195709705, ""weight"": 0.2}]}, ""name"": ""price_momentum"", ""normalized_value"": 0.23997998135866905, ""raw_value"": -0.002725724519050842, ""reason"": ""Recent close-to-close returns were combined across available short horizons."", ""reliability"": 0.9352107646685421, ""weight"": 0.35}, {""available"": true, ""contribution"": 0.05, ""metadata"": {""base_direction"": 0.22240102736249318, ""baseline_volume"": 46991400.0, ""recent_volume"": 128538400.0, ""relative_volume"": 2.7353600871648855}, ""name"": ""volume_confirmation"", ""normalized_value"": 0.5, ""raw_value"": 2.7353600871648855, ""reason"": ""Volume confirms or weakens the existing directional evidence; it does not create direction by itself."", ""reliability"": 1.0, ""weight"": 0.1}, {""available"": false, ""contribution"": 0.0, ""metadata"": {}, ""name"": ""liquidity"", ""normalized_value"": 0.0, ""raw_value"": null, ""reason"": ""No quote was available for liquidity/spread assessment."", ""reliability"": 0.5, ""weight"": 0.0}, {""available"": false, ""contribution"": 0.0, ""metadata"": {""freshness"": ""UNKNOWN""}, ""name"": ""freshness"", ""normalized_value"": 0.0, ""raw_value"": null, ""reason"": ""Freshness is UNKNOWN; it affects trust, not direction."", ""reliability"": 0.6, ""weight"": 0.0}, {""available"": false, ""contribution"": 0.0, ""metadata"": {}, ""name"": ""data_quality"", ""normalized_value"": 0.0, ""raw_value"": null, ""reason"": ""No explicit data-quality assessment was supplied."", ""reliability"": 0.65, ""weight"": 0.0}], ""confidence_label"": ""medium"", ""data_quality"": {""bars"": null, ""news"": null, ""quote"": null}, ""missing_inputs"": [], ""top_opposing_factors"": [], ""top_supporting_factors"": [""Recent, relevant news was aggregated by sentiment, confidence, impact, relevance, and recency."", ""Recent close-to-close returns were combined across available short horizons.""], ""warnings"": [""No quote was available for liquidity/spread assessment.""]}"
27,US:AAPL,2023-12-16,DEVELOPMENT,v1,1.0,bullish,BULLISH,0.21975250013601974,0.722155103094425,News-only signal,UNASSESSED,59,0.005360166700849378,BULLISH,True,VALID,
27,US:AAPL,2023-12-16,DEVELOPMENT,v2,2.0,neutral,NEUTRAL,0.1438763280657551,0.5938155430498542,NEWS_PLUS_MARKET,UNASSESSED,60,0.005360166700849378,BULLISH,False,VALID,"{""components"": [{""available"": true, ""contribution"": 0.11265214035147453, ""metadata"": {""agreement"": 0.2048220733663173, ""total_weight"": 8.856093051604233, ""weighted_items"": 29}, ""name"": ""news"", ""normalized_value"": 0.2048220733663173, ""raw_value"": 0.2048220733663173, ""reason"": ""Recent, relevant news was aggregated by sentiment, confidence, impact, relevance, and recency."", ""reliability"": 0.183965799868256, ""weight"": 0.55}, {""available"": true, ""contribution"": 0.08399299347553416, ""metadata"": {""agreement"": 0.8148878990529773, ""horizons"": [{""horizon_bars"": 1.0, ""normalized"": -0.054514490381016835, ""return"": -0.002725724519050842, ""weight"": 0.5}, {""horizon_bars"": 4.0, ""normalized"": 0.45449992906929754, ""return"": 0.022724996453464878, ""weight"": 0.3}, {""horizon_bars"": 16.0, ""normalized"": 0.6544362391419409, ""return"": 0.03272181195709705, ""weight"": 0.2}]}, ""name"": ""price_momentum"", ""normalized_value"": 0.23997998135866905, ""raw_value"": -0.002725724519050842, ""reason"": ""Recent close-to-close returns were combined across available short horizons."", ""reliability"": 0.9352107646685421, ""weight"": 0.35}, {""available"": true, ""contribution"": 0.05, ""metadata"": {""base_direction"": 0.22240102736249318, ""baseline_volume"": 46991400.0, ""recent_volume"": 128538400.0, ""relative_volume"": 2.7353600871648855}, ""name"": ""volume_confirmation"", ""normalized_value"": 0.5, ""raw_value"": 2.7353600871648855, ""reason"": ""Volume confirms or weakens the existing directional evidence; it does not create direction by itself."", ""reliability"": 1.0, ""weight"": 0.1}, {""available"": false, ""contribution"": 0.0, ""metadata"": {}, ""name"": ""liquidity"", ""normalized_value"": 0.0, ""raw_value"": null, ""reason"": ""No quote was available for liquidity/spread assessment."", ""reliability"": 0.5, ""weight"": 0.0}, {""available"": false, ""contribution"": 0.0, ""metadata"": {""freshness"": ""UNKNOWN""}, ""name"": ""freshness"", ""normalized_value"": 0.0, ""raw_value"": null, ""reason"": ""Freshness is UNKNOWN; it affects trust, not direction."", ""reliability"": 0.6, ""weight"": 0.0}, {""available"": false, ""contribution"": 0.0, ""metadata"": {}, ""name"": ""data_quality"", ""normalized_value"": 0.0, ""raw_value"": null, ""reason"": ""No explicit data-quality assessment was supplied."", ""reliability"": 0.65, ""weight"": 0.0}], ""confidence_label"": ""medium"", ""data_quality"": {""bars"": null, ""news"": null, ""quote"": null}, ""missing_inputs"": [], ""top_opposing_factors"": [], ""top_supporting_factors"": [""Recent, relevant news was aggregated by sentiment, confidence, impact, relevance, and recency."", ""Recent close-to-close returns were combined across available short horizons.""], ""warnings"": [""No quote was available for liquidity/spread assessment.""]}"
28,US:AAPL,2023-12-16,DEVELOPMENT,v1,1.0,bullish,BULLISH,0.21975250013601974,0.722155103094425,News-only signal,UNASSESSED,61,0.005360166700849378,BULLISH,True,VALID,
28,US:AAPL,2023-12-16,DEVELOPMENT,v2,2.0,neutral,NEUTRAL,0.1438763280657551,0.5938155430498542,NEWS_PLUS_MARKET,UNASSESSED,62,0.005360166700849378,BULLISH,False,VALID,"{""components"": [{""available"": true, ""contribution"": 0.11265214035147453, ""metadata"": {""agreement"": 0.2048220733663173, ""total_weight"": 8.856093051604233, ""weighted_items"": 29}, ""name"": ""news"", ""normalized_value"": 0.2048220733663173, ""raw_value"": 0.2048220733663173, ""reason"": ""Recent, relevant news was aggregated by sentiment, confidence, impact, relevance, and recency."", ""reliability"": 0.183965799868256, ""weight"": 0.55}, {""available"": true, ""contribution"": 0.08399299347553416, ""metadata"": {""agreement"": 0.8148878990529773, ""horizons"": [{""horizon_bars"": 1.0, ""normalized"": -0.054514490381016835, ""return"": -0.002725724519050842, ""weight"": 0.5}, {""horizon_bars"": 4.0, ""normalized"": 0.45449992906929754, ""return"": 0.022724996453464878, ""weight"": 0.3}, {""horizon_bars"": 16.0, ""normalized"": 0.6544362391419409, ""return"": 0.03272181195709705, ""weight"": 0.2}]}, ""name"": ""price_momentum"", ""normalized_value"": 0.23997998135866905, ""raw_value"": -0.002725724519050842, ""reason"": ""Recent close-to-close returns were combined across available short horizons."", ""reliability"": 0.9352107646685421, ""weight"": 0.35}, {""available"": true, ""contribution"": 0.05, ""metadata"": {""base_direction"": 0.22240102736249318, ""baseline_volume"": 46991400.0, ""recent_volume"": 128538400.0, ""relative_volume"": 2.7353600871648855}, ""name"": ""volume_confirmation"", ""normalized_value"": 0.5, ""raw_value"": 2.7353600871648855, ""reason"": ""Volume confirms or weakens the existing directional evidence; it does not create direction by itself."", ""reliability"": 1.0, ""weight"": 0.1}, {""available"": false, ""contribution"": 0.0, ""metadata"": {}, ""name"": ""liquidity"", ""normalized_value"": 0.0, ""raw_value"": null, ""reason"": ""No quote was available for liquidity/spread assessment."", ""reliability"": 0.5, ""weight"": 0.0}, {""available"": false, ""contribution"": 0.0, ""metadata"": {""freshness"": ""UNKNOWN""}, ""name"": ""freshness"", ""normalized_value"": 0.0, ""raw_value"": null, ""reason"": ""Freshness is UNKNOWN; it affects trust, not direction."", ""reliability"": 0.6, ""weight"": 0.0}, {""available"": false, ""contribution"": 0.0, ""metadata"": {}, ""name"": ""data_quality"", ""normalized_value"": 0.0, ""raw_value"": null, ""reason"": ""No explicit data-quality assessment was supplied."", ""reliability"": 0.65, ""weight"": 0.0}], ""confidence_label"": ""medium"", ""data_quality"": {""bars"": null, ""news"": null, ""quote"": null}, ""missing_inputs"": [], ""top_opposing_factors"": [], ""top_supporting_factors"": [""Recent, relevant news was aggregated by sentiment, confidence, impact, relevance, and recency."", ""Recent close-to-close returns were combined across available short horizons.""], ""warnings"": [""No quote was available for liquidity/spread assessment.""]}"
29,US:AAPL,2023-12-16,DEVELOPMENT,v1,1.0,bullish,BULLISH,0.21975250013601974,0.722155103094425,News-only signal,UNASSESSED,63,0.005360166700849378,BULLISH,True,VALID,
29,US:AAPL,2023-12-16,DEVELOPMENT,v2,2.0,neutral,NEUTRAL,0.1438763280657551,0.5938155430498542,NEWS_PLUS_MARKET,UNASSESSED,64,0.005360166700849378,BULLISH,False,VALID,"{""components"": [{""available"": true, ""contribution"": 0.11265214035147453, ""metadata"": {""agreement"": 0.2048220733663173, ""total_weight"": 8.856093051604233, ""weighted_items"": 29}, ""name"": ""news"", ""normalized_value"": 0.2048220733663173, ""raw_value"": 0.2048220733663173, ""reason"": ""Recent, relevant news was aggregated by sentiment, confidence, impact, relevance, and recency."", ""reliability"": 0.183965799868256, ""weight"": 0.55}, {""available"": true, ""contribution"": 0.08399299347553416, ""metadata"": {""agreement"": 0.8148878990529773, ""horizons"": [{""horizon_bars"": 1.0, ""normalized"": -0.054514490381016835, ""return"": -0.002725724519050842, ""weight"": 0.5}, {""horizon_bars"": 4.0, ""normalized"": 0.45449992906929754, ""return"": 0.022724996453464878, ""weight"": 0.3}, {""horizon_bars"": 16.0, ""normalized"": 0.6544362391419409, ""return"": 0.03272181195709705, ""weight"": 0.2}]}, ""name"": ""price_momentum"", ""normalized_value"": 0.23997998135866905, ""raw_value"": -0.002725724519050842, ""reason"": ""Recent close-to-close returns were combined across available short horizons."", ""reliability"": 0.9352107646685421, ""weight"": 0.35}, {""available"": true, ""contribution"": 0.05, ""metadata"": {""base_direction"": 0.22240102736249318, ""baseline_volume"": 46991400.0, ""recent_volume"": 128538400.0, ""relative_volume"": 2.7353600871648855}, ""name"": ""volume_confirmation"", ""normalized_value"": 0.5, ""raw_value"": 2.7353600871648855, ""reason"": ""Volume confirms or weakens the existing directional evidence; it does not create direction by itself."", ""reliability"": 1.0, ""weight"": 0.1}, {""available"": false, ""contribution"": 0.0, ""metadata"": {}, ""name"": ""liquidity"", ""normalized_value"": 0.0, ""raw_value"": null, ""reason"": ""No quote was available for liquidity/spread assessment."", ""reliability"": 0.5, ""weight"": 0.0}, {""available"": false, ""contribution"": 0.0, ""metadata"": {""freshness"": ""UNKNOWN""}, ""name"": ""freshness"", ""normalized_value"": 0.0, ""raw_value"": null, ""reason"": ""Freshness is UNKNOWN; it affects trust, not direction."", ""reliability"": 0.6, ""weight"": 0.0}, {""available"": false, ""contribution"": 0.0, ""metadata"": {}, ""name"": ""data_quality"", ""normalized_value"": 0.0, ""raw_value"": null, ""reason"": ""No explicit data-quality assessment was supplied."", ""reliability"": 0.65, ""weight"": 0.0}], ""confidence_label"": ""medium"", ""data_quality"": {""bars"": null, ""news"": null, ""quote"": null}, ""missing_inputs"": [], ""top_opposing_factors"": [], ""top_supporting_factors"": [""Recent, relevant news was aggregated by sentiment, confidence, impact, relevance, and recency."", ""Recent close-to-close returns were combined across available short horizons.""], ""warnings"": [""No quote was available for liquidity/spread assessment.""]}"
31,US:AAPL,2023-12-16,DEVELOPMENT,v1,1.0,bullish,BULLISH,0.21975250013601974,0.722155103094425,News-only signal,UNASSESSED,65,0.005360166700849378,BULLISH,True,VALID,
31,US:AAPL,2023-12-16,DEVELOPMENT,v2,2.0,neutral,NEUTRAL,0.1438763280657551,0.5938155430498542,NEWS_PLUS_MARKET,UNASSESSED,66,0.005360166700849378,BULLISH,False,VALID,"{""components"": [{""available"": true, ""contribution"": 0.11265214035147453, ""metadata"": {""agreement"": 0.2048220733663173, ""total_weight"": 8.856093051604233, ""weighted_items"": 29}, ""name"": ""news"", ""normalized_value"": 0.2048220733663173, ""raw_value"": 0.2048220733663173, ""reason"": ""Recent, relevant news was aggregated by sentiment, confidence, impact, relevance, and recency."", ""reliability"": 0.183965799868256, ""weight"": 0.55}, {""available"": true, ""contribution"": 0.08399299347553416, ""metadata"": {""agreement"": 0.8148878990529773, ""horizons"": [{""horizon_bars"": 1.0, ""normalized"": -0.054514490381016835, ""return"": -0.002725724519050842, ""weight"": 0.5}, {""horizon_bars"": 4.0, ""normalized"": 0.45449992906929754, ""return"": 0.022724996453464878, ""weight"": 0.3}, {""horizon_bars"": 16.0, ""normalized"": 0.6544362391419409, ""return"": 0.03272181195709705, ""weight"": 0.2}]}, ""name"": ""price_momentum"", ""normalized_value"": 0.23997998135866905, ""raw_value"": -0.002725724519050842, ""reason"": ""Recent close-to-close returns were combined across available short horizons."", ""reliability"": 0.9352107646685421, ""weight"": 0.35}, {""available"": true, ""contribution"": 0.05, ""metadata"": {""base_direction"": 0.22240102736249318, ""baseline_volume"": 46991400.0, ""recent_volume"": 128538400.0, ""relative_volume"": 2.7353600871648855}, ""name"": ""volume_confirmation"", ""normalized_value"": 0.5, ""raw_value"": 2.7353600871648855, ""reason"": ""Volume confirms or weakens the existing directional evidence; it does not create direction by itself."", ""reliability"": 1.0, ""weight"": 0.1}, {""available"": false, ""contribution"": 0.0, ""metadata"": {}, ""name"": ""liquidity"", ""normalized_value"": 0.0, ""raw_value"": null, ""reason"": ""No quote was available for liquidity/spread assessment."", ""reliability"": 0.5, ""weight"": 0.0}, {""available"": false, ""contribution"": 0.0, ""metadata"": {""freshness"": ""UNKNOWN""}, ""name"": ""freshness"", ""normalized_value"": 0.0, ""raw_value"": null, ""reason"": ""Freshness is UNKNOWN; it affects trust, not direction."", ""reliability"": 0.6, ""weight"": 0.0}, {""available"": false, ""contribution"": 0.0, ""metadata"": {}, ""name"": ""data_quality"", ""normalized_value"": 0.0, ""raw_value"": null, ""reason"": ""No explicit data-quality assessment was supplied."", ""reliability"": 0.65, ""weight"": 0.0}], ""confidence_label"": ""medium"", ""data_quality"": {""bars"": null, ""news"": null, ""quote"": null}, ""missing_inputs"": [], ""top_opposing_factors"": [], ""top_supporting_factors"": [""Recent, relevant news was aggregated by sentiment, confidence, impact, relevance, and recency."", ""Recent close-to-close returns were combined across available short horizons.""], ""warnings"": [""No quote was available for liquidity/spread assessment.""]}"
32,US:AAPL,2023-12-16,DEVELOPMENT,v1,1.0,bullish,BULLISH,0.21975250013601974,0.722155103094425,News-only signal,UNASSESSED,67,0.005360166700849378,BULLISH,True,VALID,
32,US:AAPL,2023-12-16,DEVELOPMENT,v2,2.0,neutral,NEUTRAL,0.1438763280657551,0.5938155430498542,NEWS_PLUS_MARKET,UNASSESSED,68,0.005360166700849378,BULLISH,False,VALID,"{""components"": [{""available"": true, ""contribution"": 0.11265214035147453, ""metadata"": {""agreement"": 0.2048220733663173, ""total_weight"": 8.856093051604233, ""weighted_items"": 29}, ""name"": ""news"", ""normalized_value"": 0.2048220733663173, ""raw_value"": 0.2048220733663173, ""reason"": ""Recent, relevant news was aggregated by sentiment, confidence, impact, relevance, and recency."", ""reliability"": 0.183965799868256, ""weight"": 0.55}, {""available"": true, ""contribution"": 0.08399299347553416, ""metadata"": {""agreement"": 0.8148878990529773, ""horizons"": [{""horizon_bars"": 1.0, ""normalized"": -0.054514490381016835, ""return"": -0.002725724519050842, ""weight"": 0.5}, {""horizon_bars"": 4.0, ""normalized"": 0.45449992906929754, ""return"": 0.022724996453464878, ""weight"": 0.3}, {""horizon_bars"": 16.0, ""normalized"": 0.6544362391419409, ""return"": 0.03272181195709705, ""weight"": 0.2}]}, ""name"": ""price_momentum"", ""normalized_value"": 0.23997998135866905, ""raw_value"": -0.002725724519050842, ""reason"": ""Recent close-to-close returns were combined across available short horizons."", ""reliability"": 0.9352107646685421, ""weight"": 0.35}, {""available"": true, ""contribution"": 0.05, ""metadata"": {""base_direction"": 0.22240102736249318, ""baseline_volume"": 46991400.0, ""recent_volume"": 128538400.0, ""relative_volume"": 2.7353600871648855}, ""name"": ""volume_confirmation"", ""normalized_value"": 0.5, ""raw_value"": 2.7353600871648855, ""reason"": ""Volume confirms or weakens the existing directional evidence; it does not create direction by itself."", ""reliability"": 1.0, ""weight"": 0.1}, {""available"": false, ""contribution"": 0.0, ""metadata"": {}, ""name"": ""liquidity"", ""normalized_value"": 0.0, ""raw_value"": null, ""reason"": ""No quote was available for liquidity/spread assessment."", ""reliability"": 0.5, ""weight"": 0.0}, {""available"": false, ""contribution"": 0.0, ""metadata"": {""freshness"": ""UNKNOWN""}, ""name"": ""freshness"", ""normalized_value"": 0.0, ""raw_value"": null, ""reason"": ""Freshness is UNKNOWN; it affects trust, not direction."", ""reliability"": 0.6, ""weight"": 0.0}, {""available"": false, ""contribution"": 0.0, ""metadata"": {}, ""name"": ""data_quality"", ""normalized_value"": 0.0, ""raw_value"": null, ""reason"": ""No explicit data-quality assessment was supplied."", ""reliability"": 0.65, ""weight"": 0.0}], ""confidence_label"": ""medium"", ""data_quality"": {""bars"": null, ""news"": null, ""quote"": null}, ""missing_inputs"": [], ""top_opposing_factors"": [], ""top_supporting_factors"": [""Recent, relevant news was aggregated by sentiment, confidence, impact, relevance, and recency."", ""Recent close-to-close returns were combined across available short horizons.""], ""warnings"": [""No quote was available for liquidity/spread assessment.""]}"
35,US:AAPL,2023-12-16,DEVELOPMENT,v1,1.0,bullish,BULLISH,0.21975250013601974,0.722155103094425,News-only signal,UNASSESSED,69,0.005360166700849378,BULLISH,True,VALID,
